,text,category,label
8506,i need to submit a complaint,social_post,social_post
8507,open twitter type my complaint and post to @consumer service,social_post,social_post
8508,tweet consumer service that the quantity is wrong,social_post,social_post
8509,send a tweet to kroger about being overcharged for groceries,social_post,social_post
8510,send twitter to mattel that they need to stop making toys in china,social_post,social_post
8511,post a tweet as follows very bad follow up by abc company not satisfied in my account,social_post,social_post
8512,it would be nice if you post status for me,social_post,social_post
8513,send a tweet to kroger about spoiled milk,social_post,social_post
8514,bring up twitter to target customer service,social_post,social_post
8515,tell company their service is bad,social_post,social_post
8516,please send a complaint to someone,social_post,social_post
8517,tell comcast their customer service is slow,social_post,social_post
8518,tweet consumer service that i am very disappointed with my recent interaction,social_post,social_post
8519,write a tweet to this company,social_post,social_post
8520,post complaint about service a,social_post,social_post
8521,let national grid know the power is out again,social_post,social_post
8522,@nikesupport i need some assistance regarding some shoes i bought last week,social_post,social_post
8523,hello my item which i bought from some one has gone out of order,social_post,social_post
8524,please post so bored to facebook,social_post,social_post
8525,send tweet via message to cardinal cafe and tell them their customer service is outstanding,social_post,social_post
8526,send a tweet about my complaint on my truck to consumer digest,social_post,social_post
8527,post that i am going to woodland shoe store,social_post,social_post
8528,can you contact samsung and say my washer is on fire,social_post,social_post
8529,post a facebook status update,social_post,social_post
8530,send a tweet to amazon customer service that the package was delivered late,social_post,social_post
8531,customer service complaint tweet the following,social_post,social_post
8532,send a tweet to safeway about water in my gas,social_post,social_post
8533,send a tweet,social_post,social_post
8534,please retweet this post on twitter,social_post,social_post
8535,tweet comcast and tell them that their service is down again,social_post,social_post
8536,please negative response tweet on daikin service,social_post,social_post
8537,tweet at koc your waiting time sucks,social_post,social_post
8538,tweet real donald trump that angela merkel will not shake his hand anymore,social_post,social_post
8539,tweet consumer service that the goods are of low quality,social_post,social_post
8540,post to twitter got a hectic day ahead,social_post,social_post
8541,tweet complaint,social_post,social_post
8542,tweet the current temperature,social_post,social_post
8543,post this pic to facebook,social_post,social_post
8544,tweet my complaint about my truck to consumer digest,social_post,social_post
8545,tweet to amazon about late delivery of my tv,social_post,social_post
8546,please tweet a complaint about slow service at applebee's,social_post,social_post
8547,please post this picture on facebook,social_post,social_post
8548,complain for cheating,social_post,social_post
8549,hello can you give the contact details for a particular service centre,social_post,social_post
8550,post i am happy to facebook,social_post,social_post
8551,put this on my facebook,social_post,social_post
8552,what is the customer service feedback,social_post,social_post
8553,can you tweet lif about their app crashing,social_post,social_post
8554,tweet verizon customer service,social_post,social_post
8555,post the following status to facebook,social_post,social_post
8556,tweet a complaint to amazon about late shipment,social_post,social_post
8557,tweet a complaint to kohl's customer service,social_post,social_post
8558,siri open twitter tweet @potus sucks,social_post,social_post
8559,tweet complaint to dominoes,social_post,social_post
8560,send a tweet to national grid,social_post,social_post
8561,send a tweet to company,social_post,social_post
8562,i would like to place a call to amazon customer service,social_post,social_post
8563,post a complaint via twitter to cvs pharmacy,social_post,social_post
8564,i would want you to tweet for me at india consumer complaints forum regarding the late delivery of gas cylinder,social_post,social_post
8565,customer service complaint,social_post,social_post
8566,tweet something for me,social_post,social_post
8567,send a tweet to esurance to say i hate you,social_post,social_post
8568,hello google post my current status on twitter mentioning a great trip to paris with friends and family,social_post,social_post
8569,post a new status on facebook saying that i am enjoying the nice weather,social_post,social_post
8570,please create a new tweet,social_post,social_post
8571,send a tweet to meijer tell them that they have the worst customer service,social_post,social_post
8572,can you put this on facebook,social_post,social_post
8573,post to twitter trump is such an ass,social_post,social_post
8574,tweet a complaint to old navy website,social_post,social_post
8575,tweet on the bad service,social_post,social_post
8576,please say the following on facebook,social_post,social_post
8577,tweet consumer service,social_post,social_post
8578,tweet to the customer service account of starbucks,social_post,social_post
8579,write a tweet of complaint about my tv to samsung,social_post,social_post
8580,tell them that their lines were too long,social_post,social_post
8581,can you send a tweet to lif saying that their app crashed,social_post,social_post
8582,tweet consumer complaint,social_post,social_post
8583,snapchat,social_post,social_post
8584,please add complaint about the service in tweet to olive garden,social_post,social_post
8585,complaint to dept for food quality,social_post,social_post
8926,call pizza hut and find out if my order is ready,takeaway_query,takeaway_query
8927,find a pizza restaurant open until noon,takeaway_query,takeaway_query
8928,does my favourite pizza place available for takeaway,takeaway_query,takeaway_query
